,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
3934,39412,,,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,20.85880953494587
3935,773,27.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,43,19.813917054109016
3936,11513,27.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,,19,5.154275282517562
3937,43502,,,,,3,Drinks,electric_scooter,3.0,Yes,Metropolitian,48,20.749812677521163
3938,44279,34.0,4.3,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,39,10.911652708664944
3939,28008,35.0,4.8,Fog,Low,2,Snack,scooter,1.0,No,Urban,29,24.435463922103366
3940,42824,29.0,4.8,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,18,10.03079941492774
3941,34561,36.0,4.9,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Metropolitian,33,10.866891029489805
3942,34519,37.0,4.4,Cloudy,Medium,2,Snack,electric_scooter,2.0,No,Metropolitian,36,21.711244287069213
3943,5585,37.0,4.8,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,21,17.82543981528144
3944,27924,35.0,3.6,Stormy,Jam,2,Drinks,motorcycle,,No,,35,30.21955459937217
3945,5596,26.0,4.8,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,27,12.59231811051717
3946,11187,36.0,4.4,Stormy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,51,22.662066213996724
3947,6135,36.0,4.3,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,12.731142454467912
3948,9585,24.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Urban,11,35.44808868148183
3949,9489,20.0,5.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,7.894265960797837
3950,35440,31.0,4.4,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,43,21.716708952540625
3951,8675,21.0,5.0,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,18,2.7277476372857743
3952,19382,33.0,4.1,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,28,2.631822850832987
3953,22338,22.0,4.6,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,5.189660911269404
3954,11907,34.0,4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,7.185020978339916
3955,9703,29.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,26,2.7164728453940072
3956,22054,28.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,23,19.206357170348255
3957,40465,28.0,4.6,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,22.6025726888713
3958,44776,27.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,20,20.800502961775713
3959,20515,37.0,3.5,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32,23.673150284074808
3960,4453,34.0,4.8,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,17,15.278142380359425
3961,7823,36.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,28,7.523607982839889
3962,25785,24.0,4.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,42,22.911176569681587
3963,3303,34.0,4.1,Windy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,48,34.18032575632373
3964,18736,25.0,4.4,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,39,5.433676267693552
3965,26803,22.0,4.7,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,16.983359290708307
3966,37138,24.0,4.5,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,4.985554599550232
3967,591,22.0,4.3,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,16.8181068519581
3968,35479,35.0,4.7,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,25,10.033267327261845
3969,13899,31.0,4.7,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,18,12.005895769508097
3970,26835,23.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,22,20.371020319600653
3971,21282,30.0,4.6,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,20,35.30092220114595
3972,22135,33.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,33,27.996393454350105
3973,34461,23.0,4.2,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,31,33.0916645647852
3974,12141,,,,,3,Snack,scooter,1.0,No,Metropolitian,30,7.731105794799003
3975,37883,25.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,13,10.863292406213567
3976,11983,38.0,3.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,43,34.20033974243247
3977,14562,26.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,31.20168299554001
3978,25301,31.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,27,15.043254529246001
3979,34256,35.0,4.0,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,33,15.783032198689746
3980,3808,,,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Urban,24,32.7273408610416
3981,44349,36.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,14.152800689506924
3982,21699,26.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,19.210929618968446
3983,22658,38.0,4.6,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,33,10.99144408100909
3984,2761,21.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,16,7.775954437381611
3985,16329,21.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,16.299008082750245
3986,39373,31.0,4.2,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,34,14.95361512857559
3987,32291,37.0,4.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,13.156986647627294
3988,34389,37.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,5.018710182708441
3989,42668,33.0,4.1,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,16.294216985683384
3990,14476,33.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,17.62611130537564
3991,19681,30.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,18.15718360263967
3992,38547,31.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,2.547022496423583
3993,133,31.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50,29.87556235784594
3994,14065,27.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,12.537877419505325
3995,6710,,,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,15,14114.956686178204
3996,22590,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,37,28.647345611830733
3997,14257,38.0,4.9,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,20,13.156404272049551
3998,10776,37.0,4.9,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,23,20.366942026592014
3999,39803,23.0,4.6,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,36,21.81745739823585
4000,43401,33.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,18.41728214714922
4001,42497,27.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,40,27.99643840578602
4002,8683,20.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,23.34065429765461
4003,5158,36.0,4.8,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,26,12.00729859389598
4004,24511,39.0,4.7,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,16,15.044799346671674
4005,37013,32.0,4.3,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,43,10.185135805133363
4006,30714,39.0,4.1,Stormy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,33,5.092971006006412
4007,23830,,,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,4950.166530761834
4008,1850,20.0,4.9,Windy,Medium,1,Buffet,motorcycle,1.0,No,,24,13.034790376521961
4009,29165,36.0,4.0,Sandstorms,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,42,13.737083034619317
4010,14163,31.0,4.6,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,19.231019772987477
4011,31705,30.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,32,2.40149987896659
4012,32634,28.0,4.8,Windy,Jam,2,Meal,scooter,0.0,No,,16,31.694944400556377
4013,41728,21.0,4.8,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,22,21.730479012956465
4014,15253,39.0,4.6,Windy,Jam,0,Meal,motorcycle,2.0,No,,35,29.862019993211618
4015,41071,35.0,4.7,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,33.09408897999875
4016,21710,33.0,4.8,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,25,8.147693972320186
4017,38004,29.0,4.9,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,17,11.322241389964427
4018,30660,32.0,4.2,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,35,33.716589205467415
4019,21879,31.0,4.6,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,16.983359290708307
4020,12035,37.0,5.0,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,13.578938251477178
4021,8403,25.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,26,20.680016401948834
4022,13688,35.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,29,22.56410502036309
4023,16218,23.0,4.7,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,19,20.05887401213785
4024,4636,28.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,22,30.038945236236177
4025,19375,32.0,4.8,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,48,25.475029507646852
4026,37497,21.0,4.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20.366942026592014
4027,8583,23.0,4.9,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15,2.7158015320707647
4028,8921,32.0,4.9,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,30,10.379483234962676
4029,14900,30.0,4.9,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,37,22.428815779288342
4030,4930,31.0,4.2,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,53,19.09154678582127
4031,41839,27.0,4.6,Sunny,Jam,0,Snack,motorcycle,,No,Urban,22,18.156145830009297
4032,11135,27.0,4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,32.3841584617521
4033,970,27.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,4.803578353572142
4034,21442,20.0,4.0,Cloudy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,37,19.813917054109016
4035,25825,26.0,4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,17.56113734913719
4036,39703,31.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,10,2.6080833556629908
4037,4231,38.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,19.204707263125112
4038,6222,38.0,5.0,Fog,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,43,22.644473839635083
4039,24070,23.0,4.9,Sandstorms,High,1,Meal,motorcycle,0.0,No,Urban,18,9.612267189937004
4040,7132,26.0,4.9,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,16.36263011830883
4041,15896,,,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,19,15.57269843657773
4042,8793,23.0,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,14,28.53485560033112
4043,20856,22.0,4.8,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,10.05193944069254
4044,38343,36.0,4.7,Cloudy,Jam,0,Meal,motorcycle,0.0,Yes,Metropolitian,45,33.60315391287585
4045,42193,36.0,4.8,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,20,33.59998519466263
4046,23557,21.0,4.7,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,13,2.5948067252915377
4047,9338,29.0,4.8,Sunny,Medium,0,Drinks,motorcycle,,No,,21,10.032750309887204
4048,40061,20.0,4.9,Fog,Medium,1,Snack,scooter,,No,Metropolitian,16,13.58298383339781
4049,37022,31.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,2.748065836447893
4050,9553,28.0,4.6,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,25,2.631679023553946
4051,17168,21.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,16,28.665407981896482
4052,13046,26.0,4.8,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,19.014917196877118
4053,34036,35.0,4.8,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,28,19.332918441259775
4054,35845,38.0,4.6,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,26,10.186389484503488
4055,44056,22.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Urban,11,5.661121254147949
4056,31134,35.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,,32,12.54491249467252
4057,17747,33.0,4.3,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,8.147693972320186
4058,20754,20.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,5.432058896465356
4059,20123,25.0,4.8,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,23,28.00533984198291
4060,25744,,,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Urban,20,10027.125942595232
4061,40166,20.0,,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,17,7.485120098767739
4062,27666,22.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,17,27.397021123158467
4063,6494,24.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,16.983359290708307
4064,23364,27.0,4.8,Stormy,Low,2,Snack,electric_scooter,0.0,No,,11,19.092948828674356
4065,7807,21.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,15.274395801873114
4066,45538,37.0,4.3,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,32,5.661121254147949
4067,22814,37.0,4.8,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,19,9.247240138123782
4068,36222,33.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,49,21.9470332308337
4069,42221,27.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,5.523300529240062
4070,27184,38.0,4.5,Fog,High,0,Snack,motorcycle,1.0,No,Urban,27,10.38742481886242
4071,36070,36.0,4.6,Sandstorms,High,0,Snack,motorcycle,2.0,No,Urban,38,2.7480475080452105
4072,42240,37.0,5.0,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,33,12.733690439029163
4073,42563,39.0,4.5,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,26,4.596961583916636
4074,18024,30.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,8.242689710841198
4075,18540,38.0,4.1,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,35.281902806528656
4076,33577,37.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,10.371346087329972
4077,18446,25.0,4.8,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Urban,30,18.49487673941859
4078,7526,37.0,4.7,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,13.576196748832933
4079,21863,29.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,15,4.803578353572142
4080,6781,31.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,24,5.432083675612405
4081,11900,26.0,3.2,Sunny,Low,2,Snack,motorcycle,2.0,No,Metropolitian,42,27.58190404930207
4082,27568,36.0,4.0,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,34,13.738859447220454
4083,44717,36.0,4.4,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,28.006112864470136
4084,17309,36.0,5.0,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,16.484395255082728
4085,27060,36.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,37,17.552470792634256
4086,44631,23.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,4014.1984294517533
4087,15630,39.0,4.8,Fog,Medium,0,Buffet,motorcycle,3.0,Yes,Metropolitian,48,22.608055785839
4088,17603,31.0,4.6,Sandstorms,High,2,Meal,scooter,0.0,No,Urban,28,5.4322154050585985
4089,28317,36.0,4.8,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,23.34065429765461
4090,9275,37.0,4.9,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,36,16.81103830171423
4091,43037,29.0,4.7,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,30,4.623947343711129
4092,26124,27.0,4.9,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,25,25.270638429055246
4093,16090,38.0,4.8,Fog,Jam,2,Buffet,scooter,0.0,No,Urban,26,12.733690439029163
4094,10511,24.0,5.0,Stormy,Medium,2,Buffet,scooter,,No,Metropolitian,26,31.347319189113133
4095,2392,24.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,15,15.076363465802487
4096,3377,26.0,4.7,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,11,12.462680956662195
4097,1237,33.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,13.156848910133753
4098,5714,22.0,5.0,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,24,5.26189370863467
4099,21420,38.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,12.195532740744374
4100,29227,37.0,4.2,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,11.490507665173801
4101,25631,20.0,4.9,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,21.819025308715926
4102,40965,21.0,4.7,Cloudy,High,2,Buffet,electric_scooter,1.0,No,,24,2.439447628087264
4103,16370,26.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,22.644473839635083
4104,3625,31.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,2.7477629376697363
4105,39041,38.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,49,33.08351336214485
4106,12550,23.0,5.0,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,24,35.45064752282184
4107,27976,39.0,4.5,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,22,7.18518589733238
4108,23906,30.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,7.640705057976121
4109,9505,25.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,14,24.724241796261182
4110,18079,27.0,4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,4.803732282597602
4111,33417,35.0,4.5,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,25,16.48415030002379
4112,33716,39.0,4.6,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,10.990034667413498
4113,4275,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,27,10.428276592900842
4114,40057,26.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,24,7.787366478905957
4115,31194,23.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,15,22.428815779288342
4116,5457,26.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,14,16.29907326362215
4117,12422,23.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,12,15.108835815600198
4118,4920,37.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,16.288554021938072
4119,19313,28.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,8.150264671345974
4120,5439,35.0,4.8,Fog,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,48,26.33392962252092
4121,25482,32.0,4.5,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,2.491896788329434
4122,5886,34.0,4.2,Windy,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,36,19.233377550807205
4123,250,27.0,4.2,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,23.33102594758636
4124,763,38.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,8.145812894128902
4125,22236,24.0,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,22,16.01425407185031
4126,6338,24.0,4.7,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,17.58615132516176
4127,8773,28.0,4.7,Windy,High,2,Buffet,electric_scooter,0.0,,,11,4.596837426639259
4128,6788,39.0,4.6,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,28,30.220649430845466
4129,30727,29.0,4.9,Sunny,Jam,2,Buffet,motorcycle,0.0,No,,10,28.675777341526626
4130,17389,28.0,4.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,37,2.830560695427386
4131,17841,39.0,4.7,Windy,Medium,2,Snack,scooter,1.0,No,Urban,25,8.146895997931319
4132,31700,34.0,4.8,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,5.154082979328854
4133,37242,33.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,22.432991717424837
4134,7529,21.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,2.4017731463412235
4135,33897,24.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,15.787579725387221
4136,9438,31.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,24.42900809503582
4137,24944,26.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,17,5.188812744783838
4138,14137,30.0,4.6,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,20,8.242857464554596
4139,17039,25.0,4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,39,21.819025308715926
4140,37708,31.0,4.5,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,21.818262990552974
4141,28351,36.0,4.0,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,32,15.110041683189083
4142,19470,27.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,13.577378002929487
4143,40107,27.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,20,12.963615121268063
4144,33975,31.0,4.8,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,27,8.151739925670038
4145,3878,29.0,4.8,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20.771236979644
4146,17715,27.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,13.574220641585287
4147,20851,27.0,4.8,Fog,High,0,Drinks,motorcycle,,No,Urban,25,2.5945195209436833
4148,10533,34.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,16.29136105242363
4149,24139,33.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,12.958787722390154
4150,43744,22.0,4.8,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,20.844722740043622
4151,15544,35.0,5.0,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,2.5949435340898144
4152,411,24.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,33.08845420353395
4153,33670,33.0,4.2,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,13.588392962296433
4154,3159,32.0,4.5,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,7.782879539654458
4155,8176,35.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,23.680749289168403
4156,43278,33.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,24.725401949532863
4157,29610,30.0,3.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,24.453186955642053
4158,19221,23.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,35.452015853548886
4159,2069,25.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,13.038199025734674
4160,23407,38.0,4.2,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,12.88407527966969
4161,28635,20.0,4.6,Fog,Jam,1,Meal,scooter,,No,Metropolitian,43,24.850607617424828
4162,25179,35.0,4.8,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,35,18.41665270795581
4163,18655,21.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,11,16.366358280779245
4164,25448,22.0,4.9,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,16,23.67727809001112
4165,29308,30.0,4.6,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,21,28.930581526578983
4166,36075,36.0,4.6,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15,13.035158917062237
4167,23666,31.0,5.0,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,16,4.790384382674328
4168,34144,22.0,4.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,10.378416675765617
4169,35980,27.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,2.6078897011316644
4170,43777,36.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,26,22.56511265058321
4171,15089,32.0,4.0,Stormy,Medium,0,Drinks,motorcycle,2.0,Yes,Metropolitian,47,22.91629387200457
4172,16398,25.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,41,20.366942026592014
4173,18353,31.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,14.951266346752986
4174,43748,24.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,2.401981152920626
4175,3071,33.0,4.5,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,35.30527560915039
4176,31301,30.0,4.2,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,32,15.274828782080238
4177,13638,24.0,4.9,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,35,27.41533187837998
4178,2478,29.0,4.4,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,44,10.430666055784036
4179,24461,24.0,4.5,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,2.7623722566321316
